country,gender,preference,isocode,logAvgGDPpcStd,GenderIndexStd,GDIStd,ScoreWEFStd,ValueUNStd,genderOrig,residualsgenderGDP_trust,residualsgenderGEI_trust,residualsgenderWEF_trust,residualsgenderUN_trust,residualsgenderGDI_trust,residualslogAvgGDPpc_GEI_trust,residualsGenderIndex_GDP_trust,residualslogAvgGDPpc_WEF_trust,residualsWEF_GDP_trust,residualslogAvgGDPpc_UN_trust,residualsUN_GDP_trust,residualslogAvgGDPpc_GDI_trust,residualsGDI_GDP_trust,residualsgenderGDP_altruism,residualsgenderGEI_altruism,residualsgenderWEF_altruism,residualsgenderUN_altruism,residualsgenderGDI_altruism,residualslogAvgGDPpc_GEI_altruism,residualsGenderIndex_GDP_altruism,residualslogAvgGDPpc_WEF_altruism,residualsWEF_GDP_altruism,residualslogAvgGDPpc_UN_altruism,residualsUN_GDP_altruism,residualslogAvgGDPpc_GDI_altruism,residualsGDI_GDP_altruism,residualsgenderGDP_negrecip,residualsgenderGEI_negrecip,residualsgenderWEF_negrecip,residualsgenderUN_negrecip,residualsgenderGDI_negrecip,residualslogAvgGDPpc_GEI_negrecip,residualsGenderIndex_GDP_negrecip,residualslogAvgGDPpc_WEF_negrecip,residualsWEF_GDP_negrecip,residualslogAvgGDPpc_UN_negrecip,residualsUN_GDP_negrecip,residualslogAvgGDPpc_GDI_negrecip,residualsGDI_GDP_negrecip,residualsgenderGDP_posrecip,residualsgenderGEI_posrecip,residualsgenderWEF_posrecip,residualsgenderUN_posrecip,residualsgenderGDI_posrecip,residualslogAvgGDPpc_GEI_posrecip,residualsGenderIndex_GDP_posrecip,residualslogAvgGDPpc_WEF_posrecip,residualsWEF_GDP_posrecip,residualslogAvgGDPpc_UN_posrecip,residualsUN_GDP_posrecip,residualslogAvgGDPpc_GDI_posrecip,residualsGDI_GDP_posrecip,residualsgenderGDP_risktaking,residualsgenderGEI_risktaking,residualsgenderWEF_risktaking,residualsgenderUN_risktaking,residualsgenderGDI_risktaking,residualslogAvgGDPpc_GEI_risktaking,residualsGenderIndex_GDP_risktaking,residualslogAvgGDPpc_WEF_risktaking,residualsWEF_GDP_risktaking,residualslogAvgGDPpc_UN_risktaking,residualsUN_GDP_risktaking,residualslogAvgGDPpc_GDI_risktaking,residualsGDI_GDP_risktaking,residualsgenderGDP_patience,residualsgenderGEI_patience,residualsgenderWEF_patience,residualsgenderUN_patience,residualsgenderGDI_patience,residualslogAvgGDPpc_GEI_patience,residualsGenderIndex_GDP_patience,residualslogAvgGDPpc_WEF_patience,residualsWEF_GDP_patience,residualslogAvgGDPpc_UN_patience,residualsUN_GDP_patience,residualslogAvgGDPpc_GDI_patience,residualsGDI_GDP_patience,meanGender,stdGender
Afghanistan,-0.235114982915049,trust,AFG,-1.86386780694672,-2.40742445052134,-4.46189646282078,,-1.97731847709751,-0.235114982915049,-0.170885058346359,-0.142125666023501,,-0.159619575094435,-0.108833132888808,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.149616718639313,0.146080472377322,,0.12078683875638,0.220438705746798,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.263233347364995,0.284062200583986,,0.272820531989951,0.261814954049341,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,-0.00419485102462344,-0.00283649774142697,,-0.00922724401462799,0.0849174883924067,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.137519997678381,0.173879809161198,,0.16919693856983,0.120322172708211,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,-0.196915080041477,-0.177389830259687,,-0.186778991287148,-0.148630824836229,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.0733711196584655,0.0288903978938413
Afghanistan,0.121849538930081,altruism,AFG,-1.86386780694672,-2.40742445052134,-4.46189646282078,,-1.97731847709751,0.121849538930081,-0.170885058346359,-0.142125666023501,,-0.159619575094435,-0.108833132888808,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.149616718639313,0.146080472377322,,0.12078683875638,0.220438705746798,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.263233347364995,0.284062200583986,,0.272820531989951,0.261814954049341,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,-0.00419485102462344,-0.00283649774142697,,-0.00922724401462799,0.0849174883924067,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.137519997678381,0.173879809161198,,0.16919693856983,0.120322172708211,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,-0.196915080041477,-0.177389830259687,,-0.186778991287148,-0.148630824836229,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.1099446151497,0.0274616390478643
Afghanistan,0.320126475940319,negrecip,AFG,-1.86386780694672,-2.40742445052134,-4.46189646282078,,-1.97731847709751,-0.320126475940319,-0.170885058346359,-0.142125666023501,,-0.159619575094435,-0.108833132888808,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.149616718639313,0.146080472377322,,0.12078683875638,0.220438705746798,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.263233347364995,0.284062200583986,,0.272820531989951,0.261814954049341,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,-0.00419485102462344,-0.00283649774142697,,-0.00922724401462799,0.0849174883924067,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.137519997678381,0.173879809161198,,0.16919693856983,0.120322172708211,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,-0.196915080041477,-0.177389830259687,,-0.186778991287148,-0.148630824836229,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,-0.144818862863552,0.0258486936791221
Afghanistan,-0.0102226462928341,posrecip,AFG,-1.86386780694672,-2.40742445052134,-4.46189646282078,,-1.97731847709751,-0.0102226462928341,-0.170885058346359,-0.142125666023501,,-0.159619575094435,-0.108833132888808,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.149616718639313,0.146080472377322,,0.12078683875638,0.220438705746798,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.263233347364995,0.284062200583986,,0.272820531989951,0.261814954049341,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,-0.00419485102462344,-0.00283649774142697,,-0.00922724401462799,0.0849174883924067,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.137519997678381,0.173879809161198,,0.16919693856983,0.120322172708211,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,-0.196915080041477,-0.177389830259687,,-0.186778991287148,-0.148630824836229,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.0491100430245089,0.0223390171462086
Afghanistan,0.247973697732102,risktaking,AFG,-1.86386780694672,-2.40742445052134,-4.46189646282078,,-1.97731847709751,-0.247973697732102,-0.170885058346359,-0.142125666023501,,-0.159619575094435,-0.108833132888808,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.149616718639313,0.146080472377322,,0.12078683875638,0.220438705746798,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.263233347364995,0.284062200583986,,0.272820531989951,0.261814954049341,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,-0.00419485102462344,-0.00283649774142697,,-0.00922724401462799,0.0849174883924067,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.137519997678381,0.173879809161198,,0.16919693856983,0.120322172708211,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,-0.196915080041477,-0.177389830259687,,-0.186778991287148,-0.148630824836229,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,-0.189154585002762,0.0261218836282386
Afghanistan,-0.224283028026718,patience,AFG,-1.86386780694672,-2.40742445052134,-4.46189646282078,,-1.97731847709751,0.224283028026718,-0.170885058346359,-0.142125666023501,,-0.159619575094435,-0.108833132888808,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.149616718639313,0.146080472377322,,0.12078683875638,0.220438705746798,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.263233347364995,0.284062200583986,,0.272820531989951,0.261814954049341,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,-0.00419485102462344,-0.00283649774142697,,-0.00922724401462799,0.0849174883924067,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,0.137519997678381,0.173879809161198,,0.16919693856983,0.120322172708211,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,-0.196915080041477,-0.177389830259687,,-0.186778991287148,-0.148630824836229,-0.528341175947241,-1.54442720950194,,,-0.167742787243799,-0.30848534962125,0.488512353773053,-3.79236964166332,-0.0548642576139727,0.0222422673655593
Algeria,0.145594276196848,trust,DZA,-0.254662564916993,-1.63035573312963,-1.45488616884488,-1.30357750951822,-0.655534167934598,0.145594276196848,0.0932398846676695,0.187238693030259,0.111368144310206,0.123286376580531,0.142170052234249,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.0850780498809128,0.154789321931877,0.132327475338974,0.10061698628249,0.132963953833007,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.0317713453117181,0.0933770688844477,0.0567907278309733,0.0510426119655892,0.050130246185895,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.164488447010106,0.194333603046278,0.168475504871198,0.17314640583815,0.203952503112614,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.122587784963085,0.190998484652203,0.128378494584041,0.152077618885005,0.131401908972844,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.0468167316965752,0.104556152418396,0.0716009602514904,0.0657602276329302,0.0798429196197973,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.0733711196584655,0.0288903978938413
Algeria,0.173452733171446,altruism,DZA,-0.254662564916993,-1.63035573312963,-1.45488616884488,-1.30357750951822,-0.655534167934598,0.173452733171446,0.0932398846676695,0.187238693030259,0.111368144310206,0.123286376580531,0.142170052234249,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.0850780498809128,0.154789321931877,0.132327475338974,0.10061698628249,0.132963953833007,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.0317713453117181,0.0933770688844477,0.0567907278309733,0.0510426119655892,0.050130246185895,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.164488447010106,0.194333603046278,0.168475504871198,0.17314640583815,0.203952503112614,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.122587784963085,0.190998484652203,0.128378494584041,0.152077618885005,0.131401908972844,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.0468167316965752,0.104556152418396,0.0716009602514904,0.0657602276329302,0.0798429196197973,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.1099446151497,0.0274616390478643
Algeria,0.16374075141657,negrecip,DZA,-0.254662564916993,-1.63035573312963,-1.45488616884488,-1.30357750951822,-0.655534167934598,-0.16374075141657,0.0932398846676695,0.187238693030259,0.111368144310206,0.123286376580531,0.142170052234249,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.0850780498809128,0.154789321931877,0.132327475338974,0.10061698628249,0.132963953833007,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.0317713453117181,0.0933770688844477,0.0567907278309733,0.0510426119655892,0.050130246185895,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.164488447010106,0.194333603046278,0.168475504871198,0.17314640583815,0.203952503112614,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.122587784963085,0.190998484652203,0.128378494584041,0.152077618885005,0.131401908972844,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.0468167316965752,0.104556152418396,0.0716009602514904,0.0657602276329302,0.0798429196197973,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,-0.144818862863552,0.0258486936791221
Algeria,0.204356841409369,posrecip,DZA,-0.254662564916993,-1.63035573312963,-1.45488616884488,-1.30357750951822,-0.655534167934598,0.204356841409369,0.0932398846676695,0.187238693030259,0.111368144310206,0.123286376580531,0.142170052234249,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.0850780498809128,0.154789321931877,0.132327475338974,0.10061698628249,0.132963953833007,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.0317713453117181,0.0933770688844477,0.0567907278309733,0.0510426119655892,0.050130246185895,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.164488447010106,0.194333603046278,0.168475504871198,0.17314640583815,0.203952503112614,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.122587784963085,0.190998484652203,0.128378494584041,0.152077618885005,0.131401908972844,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.0468167316965752,0.104556152418396,0.0716009602514904,0.0657602276329302,0.0798429196197973,0.644954896242635,-1.5940825574592,0.074517042748289,-1.27297616846417,0.283891498268681,-0.405780979890155,0.498515911880391,-1.45540993745157,0.0491100430245089,0.0223390171462086
