country,gender,preference,isocode,logAvgGDPpc,GenderIndex,residualsgenderGEI_trust,residualsgenderGDP_trust,residualslogAvgGDPpc_trust,residualsGenderIndex_trust,residualsgenderGEI_altruism,residualsgenderGDP_altruism,residualslogAvgGDPpc_altruism,residualsGenderIndex_altruism,residualsgenderGEI_negrecip,residualsgenderGDP_negrecip,residualslogAvgGDPpc_negrecip,residualsGenderIndex_negrecip,residualsgenderGEI_posrecip,residualsgenderGDP_posrecip,residualslogAvgGDPpc_posrecip,residualsGenderIndex_posrecip,residualsgenderGEI_risktaking,residualsgenderGDP_risktaking,residualslogAvgGDPpc_risktaking,residualsGenderIndex_risktaking,residualsgenderGEI_patience,residualsgenderGDP_patience,residualslogAvgGDPpc_patience,residualsGenderIndex_patience
Lithuania,0.205420396293704,altruism,LTU,9.36720863436723,1.89754429915309,-0.0778973652229148,-0.0355562349860254,-0.424431406033847,1.38742603940537,0.0159359869212433,0.0616051228723843,-0.424431406033847,1.38742603940537,0.038055954885749,0.0638289011285057,-0.424431406033847,1.38742603940537,0.19918975836246,0.214083015348914,-0.424431406033847,1.38742603940537,0.00100881740902843,0.0229659541275597,-0.424431406033847,1.38742603940537,-0.0785961052294153,-0.0413951030783388,-0.424431406033847,1.38742603940537
Lithuania,0.231417929676535,negrecip,LTU,9.36720863436723,1.89754429915309,-0.0778973652229148,-0.0355562349860254,-0.424431406033847,1.38742603940537,0.0159359869212433,0.0616051228723843,-0.424431406033847,1.38742603940537,0.038055954885749,0.0638289011285057,-0.424431406033847,1.38742603940537,0.19918975836246,0.214083015348914,-0.424431406033847,1.38742603940537,0.00100881740902843,0.0229659541275597,-0.424431406033847,1.38742603940537,-0.0785961052294153,-0.0413951030783388,-0.424431406033847,1.38742603940537
Lithuania,0.281895528725011,posrecip,LTU,9.36720863436723,1.89754429915309,-0.0778973652229148,-0.0355562349860254,-0.424431406033847,1.38742603940537,0.0159359869212433,0.0616051228723843,-0.424431406033847,1.38742603940537,0.038055954885749,0.0638289011285057,-0.424431406033847,1.38742603940537,0.19918975836246,0.214083015348914,-0.424431406033847,1.38742603940537,0.00100881740902843,0.0229659541275597,-0.424431406033847,1.38742603940537,-0.0785961052294153,-0.0413951030783388,-0.424431406033847,1.38742603940537
Lithuania,0.230409674233529,risktaking,LTU,9.36720863436723,1.89754429915309,-0.0778973652229148,-0.0355562349860254,-0.424431406033847,1.38742603940537,0.0159359869212433,0.0616051228723843,-0.424431406033847,1.38742603940537,0.038055954885749,0.0638289011285057,-0.424431406033847,1.38742603940537,0.19918975836246,0.214083015348914,-0.424431406033847,1.38742603940537,0.00100881740902843,0.0229659541275597,-0.424431406033847,1.38742603940537,-0.0785961052294153,-0.0413951030783388,-0.424431406033847,1.38742603940537
Lithuania,0.0345911312512291,patience,LTU,9.36720863436723,1.89754429915309,-0.0778973652229148,-0.0355562349860254,-0.424431406033847,1.38742603940537,0.0159359869212433,0.0616051228723843,-0.424431406033847,1.38742603940537,0.038055954885749,0.0638289011285057,-0.424431406033847,1.38742603940537,0.19918975836246,0.214083015348914,-0.424431406033847,1.38742603940537,0.00100881740902843,0.0229659541275597,-0.424431406033847,1.38742603940537,-0.0785961052294153,-0.0413951030783388,-0.424431406033847,1.38742603940537
Malawi,0.0532909455588434,trust,MWI,6.06391954788452,-0.574447737553698,0.0084950691206584,0.103389406983448,-2.29660689662478,0.850190752452833,-0.0816840963147463,0.0403507510197009,-2.29660689662478,0.850190752452833,-0.0362744141330097,0.0381536558259535,-2.29660689662478,0.850190752452833,-0.0284195207406328,0.02011884933521,-2.29660689662478,0.850190752452833,-0.02643850870541,0.043444529058769,-2.29660689662478,0.850190752452833,0.0237193357629236,0.0850975458161323,-2.29660689662478,0.850190752452833
Malawi,-0.00473672861130638,altruism,MWI,6.06391954788452,-0.574447737553698,0.0084950691206584,0.103389406983448,-2.29660689662478,0.850190752452833,-0.0816840963147463,0.0403507510197009,-2.29660689662478,0.850190752452833,-0.0362744141330097,0.0381536558259535,-2.29660689662478,0.850190752452833,-0.0284195207406328,0.02011884933521,-2.29660689662478,0.850190752452833,-0.02643850870541,0.043444529058769,-2.29660689662478,0.850190752452833,0.0237193357629236,0.0850975458161323,-2.29660689662478,0.850190752452833
Malawi,0.0917361490045279,negrecip,MWI,6.06391954788452,-0.574447737553698,0.0084950691206584,0.103389406983448,-2.29660689662478,0.850190752452833,-0.0816840963147463,0.0403507510197009,-2.29660689662478,0.850190752452833,-0.0362744141330097,0.0381536558259535,-2.29660689662478,0.850190752452833,-0.0284195207406328,0.02011884933521,-2.29660689662478,0.850190752452833,-0.02643850870541,0.043444529058769,-2.29660689662478,0.850190752452833,0.0237193357629236,0.0850975458161323,-2.29660689662478,0.850190752452833
Malawi,0.0146897006936238,posrecip,MWI,6.06391954788452,-0.574447737553698,0.0084950691206584,0.103389406983448,-2.29660689662478,0.850190752452833,-0.0816840963147463,0.0403507510197009,-2.29660689662478,0.850190752452833,-0.0362744141330097,0.0381536558259535,-2.29660689662478,0.850190752452833,-0.0284195207406328,0.02011884933521,-2.29660689662478,0.850190752452833,-0.02643850870541,0.043444529058769,-2.29660689662478,0.850190752452833,0.0237193357629236,0.0850975458161323,-2.29660689662478,0.850190752452833
Malawi,0.145140924878257,risktaking,MWI,6.06391954788452,-0.574447737553698,0.0084950691206584,0.103389406983448,-2.29660689662478,0.850190752452833,-0.0816840963147463,0.0403507510197009,-2.29660689662478,0.850190752452833,-0.0362744141330097,0.0381536558259535,-2.29660689662478,0.850190752452833,-0.0284195207406328,0.02011884933521,-2.29660689662478,0.850190752452833,-0.02643850870541,0.043444529058769,-2.29660689662478,0.850190752452833,0.0237193357629236,0.0850975458161323,-2.29660689662478,0.850190752452833
