country,gender,preference,isocode,logAvgGDPpc,GenderIndexRescaled,genderOrig,residualsgenderGEI_trust,residualsgenderGDP_trust,residualslogAvgGDPpc_trust,residualsGenderIndex_trust,residualsgenderGEI_altruism,residualsgenderGDP_altruism,residualslogAvgGDPpc_altruism,residualsGenderIndex_altruism,residualsgenderGEI_negrecip,residualsgenderGDP_negrecip,residualslogAvgGDPpc_negrecip,residualsGenderIndex_negrecip,residualsgenderGEI_posrecip,residualsgenderGDP_posrecip,residualslogAvgGDPpc_posrecip,residualsGenderIndex_posrecip,residualsgenderGEI_risktaking,residualsgenderGDP_risktaking,residualslogAvgGDPpc_risktaking,residualsGenderIndex_risktaking,residualsgenderGEI_patience,residualsgenderGDP_patience,residualslogAvgGDPpc_patience,residualsGenderIndex_patience,meanGender,stdGender
Netherlands,0.208047073316037,patience,NLD,10.8220941128038,0.837081453160361,-0.208047073316037,0.0516089543346412,0.0436757614844042,0.83541403025712,0.168182431491502,-0.0226380450344079,-0.0288053402969441,0.83541403025712,0.168182431491502,0.153755685152338,0.16079997156129,0.83541403025712,0.168182431491502,-0.0323179518443902,-0.045255449949663,0.83541403025712,0.168182431491502,0.145499017453096,0.147735725078249,0.83541403025712,0.168182431491502,0.0761585523310431,0.0876712089519693,0.83541403025712,0.168182431491502,-0.0555686251652444,0.0242829699449249
Nicaragua,-0.00887368987541069,trust,NIC,7.29807137022244,0.490994755689952,-0.00887368987541069,-0.0726342797032666,-0.0056556243082975,-1.39344276367635,0.100787566414215,0.0416761614607728,0.109808031429287,-1.39344276367635,0.100787566414215,-0.226310994522182,-0.188364365426754,-1.39344276367635,0.100787566414215,-0.0674443314741448,-0.0357014465185444,-1.39344276367635,0.100787566414215,-0.0922817014947465,-0.0532207554321533,-1.39344276367635,0.100787566414215,-0.070259522217603,-0.0283631310930546,-1.39344276367635,0.100787566414215,0.0675390679804523,0.027358290079596
Nicaragua,0.143027654112916,altruism,NIC,7.29807137022244,0.490994755689952,0.143027654112916,-0.0726342797032666,-0.0056556243082975,-1.39344276367635,0.100787566414215,0.0416761614607728,0.109808031429287,-1.39344276367635,0.100787566414215,-0.226310994522182,-0.188364365426754,-1.39344276367635,0.100787566414215,-0.0674443314741448,-0.0357014465185444,-1.39344276367635,0.100787566414215,-0.0922817014947465,-0.0532207554321533,-1.39344276367635,0.100787566414215,-0.070259522217603,-0.0283631310930546,-1.39344276367635,0.100787566414215,0.105276154934275,0.0272856865563256
Nicaragua,-0.0889079956560639,negrecip,NIC,7.29807137022244,0.490994755689952,0.0889079956560639,-0.0726342797032666,-0.0056556243082975,-1.39344276367635,0.100787566414215,0.0416761614607728,0.109808031429287,-1.39344276367635,0.100787566414215,-0.226310994522182,-0.188364365426754,-1.39344276367635,0.100787566414215,-0.0674443314741448,-0.0357014465185444,-1.39344276367635,0.100787566414215,-0.0922817014947465,-0.0532207554321533,-1.39344276367635,0.100787566414215,-0.070259522217603,-0.0283631310930546,-1.39344276367635,0.100787566414215,-0.140035737352011,0.0245438231557946
Nicaragua,-0.0143816814160998,posrecip,NIC,7.29807137022244,0.490994755689952,-0.0143816814160998,-0.0726342797032666,-0.0056556243082975,-1.39344276367635,0.100787566414215,0.0416761614607728,0.109808031429287,-1.39344276367635,0.100787566414215,-0.226310994522182,-0.188364365426754,-1.39344276367635,0.100787566414215,-0.0674443314741448,-0.0357014465185444,-1.39344276367635,0.100787566414215,-0.0922817014947465,-0.0532207554321533,-1.39344276367635,0.100787566414215,-0.070259522217603,-0.0283631310930546,-1.39344276367635,0.100787566414215,0.0544620005290997,0.0229528190378475
Nicaragua,0.0874414618666054,risktaking,NIC,7.29807137022244,0.490994755689952,-0.0874414618666054,-0.0726342797032666,-0.0056556243082975,-1.39344276367635,0.100787566414215,0.0416761614607728,0.109808031429287,-1.39344276367635,0.100787566414215,-0.226310994522182,-0.188364365426754,-1.39344276367635,0.100787566414215,-0.0674443314741448,-0.0357014465185444,-1.39344276367635,0.100787566414215,-0.0922817014947465,-0.0532207554321533,-1.39344276367635,0.100787566414215,-0.070259522217603,-0.0283631310930546,-1.39344276367635,0.100787566414215,-0.182219383024572,0.0253670250292599
Nicaragua,-0.0177569478072126,patience,NIC,7.29807137022244,0.490994755689952,0.0177569478072126,-0.0726342797032666,-0.0056556243082975,-1.39344276367635,0.100787566414215,0.0416761614607728,0.109808031429287,-1.39344276367635,0.100787566414215,-0.226310994522182,-0.188364365426754,-1.39344276367635,0.100787566414215,-0.0674443314741448,-0.0357014465185444,-1.39344276367635,0.100787566414215,-0.0922817014947465,-0.0532207554321533,-1.39344276367635,0.100787566414215,-0.070259522217603,-0.0283631310930546,-1.39344276367635,0.100787566414215,-0.0555686251652444,0.0242829699449249
Nigeria,0.000902655147671394,trust,NGA,7.62677036971656,0.346700526739682,0.000902655147671394,-0.0220687280309724,-0.0119917604792911,-0.524749094381975,-0.0695013093264736,-0.0426130334362,-0.0332568226400647,-0.524749094381975,-0.0695013093264736,-0.137952699141957,-0.137667397231045,-0.524749094381975,-0.0695013093264736,-0.0296002362379097,-0.02051053150586,-0.524749094381975,-0.0695013093264736,0.164666865614135,0.167317564924414,-0.524749094381975,-0.0695013093264736,0.0792748207555758,0.0778341243643923,-0.524749094381975,-0.0695013093264736,0.0675390679804523,0.027358290079596
Nigeria,0.016371174190298,altruism,NGA,7.62677036971656,0.346700526739682,0.016371174190298,-0.0220687280309724,-0.0119917604792911,-0.524749094381975,-0.0695013093264736,-0.0426130334362,-0.0332568226400647,-0.524749094381975,-0.0695013093264736,-0.137952699141957,-0.137667397231045,-0.524749094381975,-0.0695013093264736,-0.0296002362379097,-0.02051053150586,-0.524749094381975,-0.0695013093264736,0.164666865614135,0.167317564924414,-0.524749094381975,-0.0695013093264736,0.0792748207555758,0.0778341243643923,-0.524749094381975,-0.0695013093264736,0.105276154934275,0.0272856865563256
Nigeria,-0.0289704849985552,negrecip,NGA,7.62677036971656,0.346700526739682,0.0289704849985552,-0.0220687280309724,-0.0119917604792911,-0.524749094381975,-0.0695013093264736,-0.0426130334362,-0.0332568226400647,-0.524749094381975,-0.0695013093264736,-0.137952699141957,-0.137667397231045,-0.524749094381975,-0.0695013093264736,-0.0296002362379097,-0.02051053150586,-0.524749094381975,-0.0695013093264736,0.164666865614135,0.167317564924414,-0.524749094381975,-0.0695013093264736,0.0792748207555758,0.0778341243643923,-0.524749094381975,-0.0695013093264736,-0.140035737352011,0.0245438231557946
